Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
pimr180,0,0,0,0.000152277,0,0,0,0,0
pimr181,0,0,0,0,0,0,0,0,0
pimr184,0,0,0,0.000304553,0,0,0,0,0
tprg1l,0.000613497,0,0.02173913,0.001370489,0.012509477,0,0.006944444,0.000513875,0
wrap73,0.074335378,0.071339174,0.016304348,0.151058322,0.027672479,0.006726457,0.020833333,0.030318602,0.04973357
tp73,0.000102249,0,0.001552795,0.000304553,0,0,0,0,0
rer1,0.265746421,0.259073842,0.427018634,0.541495356,0.341167551,0.278026906,0.335648148,0.168036999,0.261101243
aak1a,0.000511247,0.001251564,0.004658385,0.001065936,0.001895375,0,0.006944444,0.001027749,0.010657194
ddx51,0.063394683,0.018773467,0.020962733,0.281102482,0.03070508,0.024663677,0.00462963,0.009763618,0.010657194
zgc:56525,0.135173824,0.116395494,0.205745342,0.313537384,0.180060652,0.147982063,0.291666667,0.138232271,0.110124334
rad21l1,0.000613497,0,0.000776398,0,0.00075815,0.002242152,0,0.000513875,0
snpha,0,0,0,0,0,0,0,0,0
fkbp1aa,0.924539877,0.730913642,0.939440994,0.975788031,0.941243366,0.860986547,0.875,0.877697842,0.371225577
zgc:171501,0,0,0,0.000152277,0,0,0,0.000513875,0
fam110a,0,0,0,0.000152277,0,0,0,0,0
prickle3,0.000511247,0.002503129,0.002329193,0.000609106,0.000379075,0.002242152,0.002314815,0.001027749,0
plp2,0.00194274,0,0,0.008070656,0,0.002242152,0.002314815,0.000513875,0
si:ch211-194e1.7,0,0,0,0.000304553,0.000379075,0,0.002314815,0,0
sypb,0.020552147,0.536921151,0.342391304,0.004416019,0.235026535,0.109865471,0.333333333,0.335046249,0.923623446
nfu1,0.080777096,0.101376721,0.094720497,0.19156388,0.059893859,0.071748879,0.050925926,0.038026721,0.11722913
opn7d,0,0,0.001552795,0,0.004169826,0,0,0.001027749,0
rasef,0,0,0,0,0,0,0,0,0
frmd3,0.000102249,0,0.003881988,0,0.003411676,0,0,0,0
gkap1,0.163803681,0.135168961,0.236024845,0.370945637,0.188779378,0.132286996,0.18287037,0.130524152,0.072824156
C8H9orf64,0.064723926,0.020025031,0.00931677,0.305923557,0.009855951,0.015695067,0.00462963,0.004624872,0.003552398
hnrnpk,0.582106339,0.397997497,0.503881988,0.736561596,0.43631539,0.349775785,0.416666667,0.294964029,0.264653641
rmi1,0.021370143,0.012515645,0.00621118,0.05756053,0.006444276,0.002242152,0.00462963,0.000513875,0.001776199
ntrk2a,0.000817996,0,0.007763975,0.000152277,0.0030326,0,0.00462963,0,0
agtpbp1,0.001226994,0.001251564,0.00931677,0.002131871,0.002653525,0.002242152,0.006944444,0.001541624,0.003552398
CU694202.1,0,0,0,0,0,0,0,0,0
naa35,0.060429448,0.043804756,0.071428571,0.115730166,0.057619409,0.02690583,0.034722222,0.031860226,0.031971581
gfpt1,0.001635992,0.002503129,0.002329193,0.004416019,0.00075815,0.002242152,0.009259259,0,0.003552398
antxr1a,0,0,0,0,0,0,0,0,0
si:ch73-132k15.2,0.000102249,0,0.000776398,0.003045531,0,0,0,0,0
entpd4,0.011042945,0.018773467,0.019409938,0.035632709,0.015542077,0.006726457,0.020833333,0.009249743,0.012433393
slc25a37,0.002658487,0.001251564,0,0.008679762,0.00075815,0.002242152,0,0,0
nkx3-1,0.000817996,0,0.001552795,0.003654637,0.00075815,0,0,0.001027749,0
nkx2.7,0.000102249,0,0,0.003654637,0,0,0,0,0
stc1,0.000306748,0,0.001552795,0.000609106,0.001137225,0.002242152,0,0,0.001776199
ido1,0,0,0,0,0,0,0,0,0
rhobtb2a,0,0,0.000776398,0.000152277,0,0,0,0,0
CABZ01060030.2,0.000102249,0,0.002329193,0.000304553,0,0,0.002314815,0,0
PEBP4,0.000102249,0,0,0.000152277,0,0,0,0,0
egr3,0.004396728,0.005006258,0.008540373,0.03121669,0.004927976,0.085201794,0.009259259,0.001541624,0.031971581
bin3,0.071472393,0.052565707,0.027173913,0.12608497,0.017816528,0.073991031,0.023148148,0.009763618,0.039076377
acsl2,0.009509202,0.002503129,0.000776398,0.03867824,0.00075815,0.02690583,0.002314815,0.001541624,0
b2ml,0.059304703,0.065081352,0.144409938,0.062433379,0.083017437,0.19955157,0.083333333,0.072970195,0.087033748
rab7b,0.002658487,0,0.001552795,0.012791229,0.00227445,0,0,0.001027749,0
si:dkey-32e23.4,0.001533742,0.002503129,0.02484472,0.002893254,0.010614102,0,0.013888889,0.004624872,0.001776199
DISP3,0.000715746,0.001251564,0.007763975,0.000609106,0.004169826,0,0.006944444,0.000513875,0
bmp1a,0.004805726,0.003754693,0.008540373,0.030607583,0.004927976,0.015695067,0.006944444,0.007194245,0.001776199
kansl3,0.077096115,0.058823529,0.070652174,0.14192173,0.060272934,0.033632287,0.087962963,0.045220966,0.060390764
si:ch211-198o12.4,0.000102249,0,0,0,0,0,0,0,0
chmp7,0.032310838,0.020025031,0.034161491,0.057408253,0.023123578,0.031390135,0.037037037,0.023124358,0.005328597
lgi3,0,0,0,0,0,0,0,0,0
fgfr1a,0.018302658,0.008760951,0.00621118,0.048728491,0.00227445,0.00896861,0.002314815,0.002569373,0.007104796
ankrd39,0.008179959,0.003754693,0.008540373,0.022384651,0.007202426,0.004484305,0.006944444,0.003597122,0.003552398
kctd9a,0.003374233,0.055068836,0.006987578,0.005938785,0.005686126,0.00896861,0.006944444,0.009249743,0.046181172
npy8br,0,0,0,0,0.000379075,0,0,0,0
klhl22,0.003885481,0.008760951,0.008540373,0.004720573,0.006065201,0.004484305,0.013888889,0.00668037,0.007104796
tbx16,0.009509202,0.003754693,0.006987578,0.007766103,0.004169826,0.00896861,0.016203704,0.001541624,0
si:ch73-313l22.2,0,0,0,0,0,0,0,0,0
cabin1,0.013394683,0.013767209,0.01552795,0.034566773,0.009476876,0.006726457,0.013888889,0.00668037,0.007104796
cep78,0.021370143,0.012515645,0.005434783,0.017511801,0.006065201,0.002242152,0.006944444,0.004110997,0.003552398
gna14a,0.000102249,0,0,0,0,0,0,0,0
vps13a,0.021676892,0.016270338,0.02173913,0.046596619,0.017437453,0.011210762,0.011574074,0.005652621,0.021314387
tcf7l1b,0.071574642,0.017521902,0.00931677,0.14588092,0.004548901,0.038116592,0.00462963,0.001027749,0.003552398
ube2d4,0.084560327,0.108886108,0.22826087,0.08390437,0.122820318,0.065022422,0.104166667,0.139773895,0.047957371
dbnlb,0.049182004,0.042553191,0.065217391,0.13050099,0.049658832,0.049327354,0.069444444,0.014902364,0.040852575
arid5a,0.000204499,0,0,0,0,0,0,0,0
COX5B,0.000511247,0,0.002329193,0.000609106,0.00075815,0.002242152,0,0.000513875,0.012433393
gins4,0.111451943,0.041301627,0.011645963,0.27988427,0.03373768,0.015695067,0.009259259,0.007194245,0.007104796
zgc:77112,0.002453988,0.003754693,0.000776398,0.007766103,0.00227445,0.00896861,0,0.002055498,0.081705151
phyhip,0.000102249,0,0.000776398,0,0.004927976,0,0,0,0
FO704661.1,0.001022495,0,0,0.007156997,0.0015163,0,0.002314815,0.001027749,0
RNF122,0.000306748,0,0.027950311,0.002284148,0.008339651,0,0.009259259,0,0
si:ch1073-392o20.2,0.010429448,0.016270338,0.029503106,0.033348561,0.014783927,0.038116592,0.032407407,0.014902364,0.014209591
stambpb,0.016257669,0.018773467,0.025621118,0.031825796,0.017437453,0.00896861,0.011574074,0.014902364,0.028419183
si:ch73-199g24.2,0.014723926,0.012515645,0.031832298,0.044464748,0.021986353,0.011210762,0.032407407,0.017985612,0.007104796
ccn1l2,0.000306748,0,0.000776398,0.001675042,0.0015163,0,0,0,0.001776199
si:dkey-90l8.3,0.000204499,0,0,0,0,0,0,0,0
bcl2l16,0.007055215,0.006257822,0.00310559,0.006700168,0.00227445,0,0.002314815,0.002569373,0
tubb2b,0.960429448,0.623279099,0.838509317,0.993452109,0.804776346,0.475336323,0.627314815,0.628982528,0.325044405
fgf17,0.000817996,0,0.000776398,0.000913659,0.000379075,0,0.002314815,0,0
adgrd2,0,0,0,0.000152277,0,0,0,0,0
nr5a1a,0.000306748,0,0,0,0.000379075,0,0,0,0
nr6a1a,0.000204499,0.001251564,0,0.002284148,0.000379075,0,0,0,0
nadka,0.000306748,0,0,0.001218212,0.001137225,0,0,0,0
wdr46,0.110633947,0.063829787,0.060559006,0.42485153,0.087187263,0.024663677,0.039351852,0.035457348,0.026642984
b3galt4,0,0,0.001552795,0,0.000379075,0,0,0,0
nr2c2,0.016155419,0.02252816,0.078416149,0.011116187,0.037149356,0.022421525,0.043981481,0.041109969,0.024866785
mrps25,0.228834356,0.158948686,0.169254658,0.5632709,0.171721001,0.058295964,0.108796296,0.070400822,0.131438721
rbsn,0.00194274,0.001251564,0.003881988,0.003806913,0.003411676,0,0,0.002569373,0
sult1st4,0.000102249,0,0,0,0,0,0,0,0
gabrd,0,0,0,0,0.000379075,0,0,0.000513875,0
cacna1db,0.000102249,0,0,0.001065936,0.000379075,0,0,0,0
gnb1a,0.320552147,0.372966208,0.781055901,0.454393178,0.559514784,0.547085202,0.726851852,0.169064748,0.21669627
BICD2,0.002249489,0,0.003881988,0.002588701,0.001895375,0,0,0.003083248,0
dcp1a,0.018813906,0.021276596,0.038819876,0.036394092,0.025398029,0.00896861,0.018518519,0.017471737,0.035523979
chdh,0.000204499,0,0,0.001065936,0,0,0,0.000513875,0
actr8,0.026482618,0.016270338,0.02484472,0.069133547,0.021607278,0.015695067,0.020833333,0.008735868,0.01598579
selenok,0.082310838,0.157697121,0.258540373,0.185015989,0.236542835,0.121076233,0.162037037,0.163412127,0.229129663
parapinopsina,0,0.001251564,0,0,0,0,0,0,0
CACNA2D3,0,0,0.000776398,0.000152277,0.0015163,0,0,0,0
lrtm1,0.000306748,0,0.01552795,0.000152277,0.062547384,0.006726457,0.009259259,0,0.001776199
wnt5a,0,0,0,0,0,0,0,0,0
tlr9,0.000511247,0,0.000776398,0.000304553,0,0,0.002314815,0,0
apeh,0.001533742,0.001251564,0.00310559,0.004872849,0.005307051,0,0.002314815,0.000513875,0.003552398
mib2,0.000613497,0.006257822,0.00310559,0.000913659,0.002653525,0,0.002314815,0.001027749,0.001776199
ubiad1,0.138957055,0.327909887,0.139751553,0.197654941,0.144048522,0.100896861,0.178240741,0.101747174,0.447602131
MMP23B,0,0,0,0.000152277,0,0,0,0,0
cdk11b,0.126789366,0.093867334,0.111024845,0.390741587,0.104245641,0.029147982,0.05787037,0.068345324,0.060390764
SLC35E2B,0,0.001251564,0,0.000761383,0.00075815,0,0,0.001027749,0
CABZ01079663.1,0.004498978,0.001251564,0.01242236,0.003197807,0.007202426,0,0.018518519,0.011819116,0
magi1a,0.000817996,0,0.000776398,0.000913659,0.00075815,0,0,0.002055498,0
rho,0.005316973,0.082603254,0.141304348,0.001979595,0.139499621,0.165919283,0.363425926,0.137204522,0.357015986
prickle2a,0.00194274,0,0.030279503,0.000913659,0.010993177,0.002242152,0,0.000513875,0
brpf1,0.010633947,0.012515645,0.02173913,0.01888229,0.012130402,0.004484305,0.009259259,0.009763618,0
FO904970.1,0.000613497,0.001251564,0.001552795,0.001065936,0.000379075,0,0,0.000513875,0.003552398
creld1b,0.004192229,0.012515645,0.014751553,0.002893254,0.015163002,0.00896861,0.009259259,0.006166495,0.007104796
mbd4,0.037525562,0.017521902,0.02484472,0.051317192,0.021607278,0.033632287,0.016203704,0.011305242,0.014209591
trh,0.000511247,0.001251564,0.002329193,0.001065936,0.004927976,0.004484305,0,0.000513875,0.001776199
TMCC1,0,0,0,0.000152277,0,0,0,0,0
plxnd1,0,0,0,0.000304553,0,0,0,0,0
exorh,0.001226994,0.006257822,0.001552795,0.001370489,0.00075815,0,0.002314815,0.000513875,0.010657194
CABZ01111555.1,0.000204499,0,0,0.000152277,0,0,0,0,0
si:ch1073-209e23.1,0,0,0.001552795,0.000152277,0,0,0,0,0
grem1b,0,0,0,0.00045683,0,0,0,0,0
arhgap11a,0.145807771,0.071339174,0.017857143,0.171767931,0.014025777,0.00896861,0.025462963,0.009249743,0.007104796
actc1b,0.006850716,0.012515645,0.01242236,0.003350084,0.012130402,0,0.011574074,0.007194245,0.001776199
zgc:77287,0.037116564,0.020025031,0.023291925,0.08786356,0.019332828,0.004484305,0.00462963,0.008735868,0.003552398
klhdc2,0.000511247,0,0.000776398,0.000609106,0,0.002242152,0,0,0
CABZ01083778.1,0.000102249,0,0.000776398,0,0.000379075,0,0,0,0
LO018437.2,0,0,0,0,0,0,0,0,0
si:rp71-62i8.1,0.000408998,0,0.000776398,0.000761383,0.00075815,0,0,0.001541624,0.047957371
zgc:194887,0,0,0,0,0,0,0,0,0
chrm5a,0,0,0,0,0,0,0,0,0
C17H14orf28,0,0,0,0,0,0,0,0,0.001776199
KLHL28,0.000511247,0,0,0.002284148,0.00075815,0,0,0.000513875,0
CABZ01079748.1,0.000204499,0,0,0.000913659,0,0,0,0,0
soul3,0.021676892,0.062578223,0.082298137,0.042332877,0.074298711,0.107623318,0.164351852,0.080678314,0.159857904
fancm,0,0,0,0.00045683,0,0,0,0,0
slc25a47b,0,0,0.000776398,0,0,0,0,0.000513875,0
wars1,0.057770961,0.031289111,0.047360248,0.173747526,0.050796058,0.029147982,0.025462963,0.022610483,0.037300178
CABZ01102109.1,0.001124744,0,0.044254658,0.001827318,0.003411676,0,0.06712963,0.003597122,0.001776199
wdr20a,0.000102249,0,0,0.000152277,0.00075815,0,0.002314815,0.000513875,0
CABZ01078858.1,0,0,0,0,0,0,0,0,0
dync1h1,0.001840491,0.002503129,0.005434783,0.002740978,0.002653525,0.002242152,0,0.002055498,0
ppp2r5ca,0.000920245,0.001251564,0.001552795,0.003654637,0.00075815,0,0,0,0.001776199
cyp1c2,0,0.002503129,0,0.000609106,0,0,0,0,0
gchfr,0.011042945,0.002503129,0.054347826,0.020100503,0.019332828,0.109865471,0.025462963,0.016957862,0.055062167
dnajc17,0.017484663,0.023779725,0.01242236,0.070199482,0.023123578,0.01793722,0.006944444,0.011305242,0.005328597
CABZ01060373.1,0.000102249,0.001251564,0,0.000304553,0,0,0,0,0
adss1,0.000102249,0,0.000776398,0.002588701,0.0015163,0.004484305,0.002314815,0,0
siva1,0.1400818,0.053817272,0.030279503,0.438556418,0.037528431,0.02690583,0.030092593,0.019527235,0.014209591
zbtb42,0.000408998,0,0.002329193,0.00045683,0,0.002242152,0,0,0
LO018430.2,0.000204499,0,0.000776398,0.001522765,0.000379075,0,0,0,0
akt1,0.000204499,0,0,0.000152277,0,0,0,0,0
LO018432.1,0,0,0,0,0,0,0,0,0.001776199
srp14,0.08190184,0.042553191,0.073757764,0.235876351,0.064063685,0.024663677,0.046296296,0.023124358,0.03374778
xgb,0,0,0.001552795,0.000152277,0.0015163,0,0,0,0
CABZ01086293.1,0.007157464,0.005006258,0,0.01888229,0.000379075,0.01793722,0.002314815,0,0
CABZ01062996.1,0,0,0,0,0,0,0,0,0
spint1a,0.003680982,0.005006258,0.007763975,0.008222933,0.007202426,0.006726457,0.00462963,0.006166495,0.003552398
zgc:162989,0.000306748,0,0.062888199,0.000152277,0.009097801,0,0.006944444,0.002055498,0
zfyve19,0.008588957,0.015018773,0.00931677,0.013704888,0.009097801,0.013452915,0.013888889,0.004110997,0.001776199
bub1bb,0.083231084,0.043804756,0.004658385,0.100807066,0.007960576,0.004484305,0.013888889,0.003083248,0.001776199
pak6a,0.001840491,0,0.02173913,0,0.014404852,0,0.00462963,0.001541624,0
ccdc9b,0.001124744,0,0.002329193,0.000304553,0,0,0,0,0
si:dkey-248g15.3,0.012883436,0.007509387,0.007763975,0.006547891,0.007202426,0.015695067,0.011574074,0.005138746,0.007104796
zp3.2,0.001431493,0.002503129,0,0.005025126,0.000379075,0,0,0,0.003552398
zp3,0.001022495,0,0.000776398,0.008222933,0,0,0,0,0
ptpn21,0.048670757,0.050062578,0.006987578,0.077813309,0.008339651,0.022421525,0.011574074,0.007708119,0.058614565
spata7,0.020858896,0.048811014,0.036490683,0.039135069,0.023123578,0.013452915,0.041666667,0.017471737,0.024866785
kcnk10b,0.000204499,0,0.008540373,0,0.000379075,0,0.002314815,0,0
gpr65,0.000102249,0,0,0,0,0,0,0,0
bdkrb1,0,0,0,0,0,0,0,0,0
C17H14orf132,0.000511247,0.001251564,0.046583851,0.000152277,0.021986353,0,0.002314815,0.000513875,0.001776199
zgc:136872,0,0,0,0,0,0,0,0,0
tmem151bb,0,0,0.000776398,0,0,0,0,0,0
WSCD1,0.002556237,0.002503129,0.024068323,0.007766103,0.029567854,0,0.011574074,0.012846865,0.003552398
sntg2,0.000408998,0,0.003881988,0.000304553,0.006444276,0,0,0,0.001776199
PLCB4,0,0,0.000776398,0.000152277,0.000379075,0,0.020833333,0,0
PLCB1,0,0,0.004658385,0,0.0030326,0,0,0,0
tmx4,0.001635992,0,0.01863354,0.010202528,0.008718726,0.002242152,0.009259259,0.003083248,0.001776199
hao1,0,0,0,0,0.00075815,0,0,0,0
CU929304.1,0,0,0,0,0,0,0,0,0
bmp2a,0.001738241,0.001251564,0.000776398,0.000913659,0,0.022421525,0,0,0
gdf3,0.000920245,0,0.004658385,0.000304553,0.001137225,0.004484305,0,0.001027749,0
napba,0.000715746,0.002503129,0.045031056,0.000304553,0.034116755,0,0.011574074,0.00668037,0
mcm8,0.011554192,0.006257822,0.000776398,0.038373687,0.00227445,0,0.002314815,0.000513875,0
crls1,0.058282209,0.031289111,0.031832298,0.246231156,0.017437453,0.02690583,0.00462963,0.00668037,0.017761989
klhl10a,0,0,0,0,0.000379075,0,0,0,0
si:zfos-364h11.2,0.002147239,0,0.002329193,0.004568296,0,0.002242152,0,0.000513875,0
cdc5l,0.069631902,0.038798498,0.076863354,0.173595249,0.062547384,0.047085202,0.043981481,0.030318602,0.030195382
supt3h,0.053067485,0.071339174,0.035714286,0.323739912,0.044351782,0.051569507,0.030092593,0.021068859,0.021314387
runx2a,0.000306748,0,0,0,0,0,0,0,0
clic5a,0.000613497,0.001251564,0.001552795,0.000761383,0.000379075,0,0.002314815,0,0.003552398
enpp4,0,0,0.001552795,0,0.001137225,0,0,0,0
fam167aa,0,0,0,0,0.00075815,0.002242152,0,0,0
CU571310.1,0,0,0,0,0,0,0,0.000513875,0
xkr6a,0.000102249,0,0,0.000152277,0,0,0,0,0
si:dkey-100n19.2,0,0.007509387,0.000776398,0.00045683,0.00075815,0.002242152,0,0,0.010657194
rp1l1a,0.000102249,0.122653317,0.00621118,0.000152277,0.002653525,0.004484305,0.006944444,0.001027749,0.259325044
si:ch73-340m8.2,0.000204499,0,0,0,0.000379075,0.002242152,0,0,0
fndc4b,0.004396728,0.001251564,0.035714286,0.000761383,0.007581501,0.002242152,0,0.00668037,0.008880995
gckr,0,0,0,0,0,0,0,0,0
znf513b,0.000613497,0.001251564,0.000776398,0.002740978,0.00075815,0.002242152,0,0,0
zgc:194275,0.001226994,0,0,0.000913659,0,0,0,0.000513875,0
ephx2,0.001124744,0.002503129,0.000776398,0.016445866,0.000379075,0.006726457,0.002314815,0.001541624,0
chrna2a,0.001329243,0.001251564,0.00310559,0.000304553,0.004548901,0,0,0.000513875,0.001776199
ptk2ba,0.000102249,0,0,0,0,0,0,0,0
BX000363.1,0.000102249,0,0,0,0,0,0,0,0.001776199
BX000363.2,0,0,0,0,0,0,0,0,0
dusp23b,0.014110429,0.023779725,0.005434783,0.011268464,0.010993177,0.01793722,0.002314815,0.002569373,0.014209591
2-Oct,0.007464213,0,0.001552795,0.007309274,0.004169826,0.020179372,0,0.002569373,0
txlnbb,0.000817996,0,0,0.001522765,0.001137225,0,0,0,0
hivep2b,0,0,0.004658385,0,0.00075815,0,0,0,0
fuca2,0.016564417,0.036295369,0.034937888,0.044007918,0.014404852,0.096412556,0.034722222,0.018499486,0.044404973
coq8ab,0.001124744,0,0,0.004720573,0,0,0,0,0
dnajc5gb,0.001635992,0.002503129,0,0.002740978,0.001137225,0.002242152,0,0,0
TP53I3,0.000511247,0,0,0.000761383,0,0,0,0,0
cenpo,0.032208589,0.017521902,0.002329193,0.119537079,0.007202426,0.002242152,0.00462963,0.001541624,0
slc5a6b,0.004703476,0.007509387,0.001552795,0.026039287,0.001137225,0.002242152,0.002314815,0,0.001776199
ANKRD66,0,0,0,0.000152277,0,0,0,0,0
adgrf3a,0.000102249,0,0,0,0,0,0,0,0
si:ch211-189e2.3,0.000102249,0,0,0.000304553,0,0,0,0,0
BX005321.1,0.000204499,0,0,0.000304553,0,0,0,0,0
smc6,0.000920245,0,0,0.002284148,0.000379075,0,0,0.000513875,0
vsnl1b,0.001635992,0.003754693,0.175465839,0.004416019,0.067096285,0.004484305,0.013888889,0.004110997,0.005328597
CR352340.1,0,0,0,0,0,0,0,0,0
afg1la,0.007668712,0.005006258,0.014751553,0.031368966,0.012130402,0.004484305,0.009259259,0.004624872,0.010657194
foxo3a,0.065235174,0.072590738,0.300465839,0.148774174,0.187263078,0.147982063,0.150462963,0.098150051,0.115452931
ccdc162,0,0,0,0.000152277,0,0,0,0,0
si:ch73-242m19.1,0.000715746,0,0.001552795,0.001218212,0.00227445,0,0,0,0
zbtb24,0.006134969,0.001251564,0.003881988,0.008527486,0.003411676,0.002242152,0.009259259,0.000513875,0
zgc:172341,0.000408998,0,0,0.003045531,0.000379075,0,0,0.000513875,0
UST,0,0,0,0,0,0,0,0,0
sash1b,0.008282209,0.001251564,0.011645963,0.015075377,0.002653525,0.002242152,0.00462963,0.006166495,0
SAMD5,0.00204499,0,0.001552795,0.000304553,0.0015163,0,0.00462963,0.006166495,0
stxbp5b,0.001022495,0.002503129,0.002329193,0.002284148,0.0030326,0.002242152,0.006944444,0.002055498,0.017761989
rab32b,0,0,0,0,0,0,0,0.002055498,0
grm1b,0.000102249,0,0.016304348,0.000152277,0.00075815,0,0,0.001541624,0
si:ch211-278p9.1,0.003374233,0,0,0.001522765,0.00075815,0.002242152,0,0,0
si:ch211-278p9.2,0,0,0,0.000609106,0,0,0,0,0
si:ch211-278p9.3,0.000306748,0,0,0.001522765,0,0,0,0.000513875,0
klhl10b.1,0.000408998,0,0,0,0.000379075,0,0,0,0
klhl10b.2,0,0,0,0,0,0,0,0,0
shprh,0.00603272,0.003754693,0.006987578,0.013095782,0.004169826,0.006726457,0.00462963,0.004624872,0.003552398
si:dkeyp-110a12.4,0.012269939,0.001251564,0.003881988,0.002588701,0,0.004484305,0,0,0
fbxo30a,0.000613497,0,0.002329193,0.002588701,0.001137225,0,0,0.001027749,0
stx11a,0.000511247,0.002503129,0,0.001065936,0,0,0,0,0
akap12a,0.000817996,0,0.001552795,0.001065936,0.001137225,0.004484305,0.00462963,0.001541624,0
zbtb2a,0.002862986,0.005006258,0.000776398,0.009136592,0.001137225,0.004484305,0.032407407,0.001027749,0.003552398
rmnd1,0.019836401,0.032540676,0.022515528,0.079792904,0.017437453,0.020179372,0.006944444,0.008221994,0.044404973
ccdc170,0.000204499,0,0.000776398,0,0,0,0,0,0
syne1b,0.009100204,0.072590738,0.107142857,0.00350236,0.050416983,0.130044843,0.032407407,0.022610483,0.129662522
myct1b,0,0,0,0.000913659,0,0,0,0,0
tulp4b,0.001124744,0,0.027950311,0.001065936,0.010993177,0.004484305,0,0.001541624,0.003552398
slc18b1,0.000511247,0,0,0.001370489,0.000379075,0.002242152,0,0,0
ahi1,0.09396728,0.221526909,0.129658385,0.140398965,0.081880212,0.078475336,0.083333333,0.091983556,0.138543517
si:ch211-236p5.2,0.000306748,0,0,0.00045683,0,0,0,0,0
si:ch211-236p5.3,0.001840491,0,0.003881988,0.001065936,0.00075815,0,0,0.001027749,0
lft2,0.000613497,0.001251564,0.000776398,0.000609106,0,0,0,0,0
cdc42bpaa,0.006339468,0.006257822,0.005434783,0.010811634,0.002653525,0.004484305,0,0.001027749,0.012433393
fzd3b,0.002556237,0.005006258,0.008540373,0.004568296,0.004927976,0,0.00462963,0.003083248,0.001776199
CU462878.3,0.00593047,0.002503129,0.00310559,0.008222933,0.003411676,0,0.002314815,0.002569373,0.001776199
CU462878.2,0.006237219,0.01126408,0.003881988,0.014770824,0.004169826,0.011210762,0.011574074,0.00668037,0.003552398
ctbp2a,0.069325153,0.320400501,0.169254658,0.178163545,0.126990144,0.069506726,0.162037037,0.307810894,0.502664298
