Gene,Amacrine_spec,Bipolar_spec,Cone_spec,Cornea_spec,Horizontal_spec,Muller Glia_spec,RGC_spec,Rod_spec,RPE_spec,Microglia_spec
rexo4,0.896921017,0.896921017,0.896921017,0.9,0.896921017,0.896921017,0.896921017,0.896921017,0.896921017,0.896921017
FP243383.1,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.985748219
CACFD1,0.986539984,0.986539984,0.986539984,0.986539984,0.986539984,0.986539984,0.988235294,0.986539984,0.986539984,0.986539984
mob1bb,0.654320988,0.654320988,0.654320988,0.654320988,0.654320988,0.806886228,0.654320988,0.654320988,0.654320988,0.654320988
dck,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.991967871
slc4a4b,0.45580019699999996,0.45580019699999996,0.812874251,0.45580019699999996,0.45580019699999996,0.45580019699999996,0.45580019699999996,0.45580019699999996,0.45580019699999996,0.45580019699999996
fpgs,0.812345679,0.812345679,0.812345679,0.812345679,0.812345679,0.839820359,0.812345679,0.812345679,0.812345679,0.812345679
cdk9,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.851939826
si:dkey-93m18.6,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.947058824,0.953592814
si:dkey-93m18.3,0.957161981,0.957161981,0.957161981,0.989520958,0.957161981,0.957161981,0.957161981,0.957161981,0.957161981,0.957161981
si:dkey-93m18.4,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.994645248
fnbp1b,0.889152811,0.889152811,0.889152811,0.889152811,0.889152811,0.889152811,0.893651305,0.889152811,0.889152811,0.889152811
fnbp1b.1,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.805882353,0.832335329
AL928952.1,0.988123515,0.988123515,0.988123515,0.988123515,0.988123515,0.988123515,0.993232356,0.988123515,0.988123515,0.988123515
cenpt,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.986526946
col5a1,0.514056225,0.514056225,0.514056225,0.870588235,0.514056225,0.514056225,0.514056225,0.514056225,0.514056225,0.514056225
olfm1b,0.30562153599999997,0.30562153599999997,0.30562153599999997,0.30562153599999997,0.30562153599999997,0.30562153599999997,0.403752039,0.30562153599999997,0.30562153599999997,0.30562153599999997
BX005283.1,0.997530864,0.997530864,0.997530864,0.997530864,0.997530864,0.997722096,0.997530864,0.997530864,0.997530864,0.997530864
si:ch211-93g21.2,0.993415638,0.993415638,0.993415638,0.993415638,0.993415638,0.994742031,0.993415638,0.993415638,0.993415638,0.993415638
si:ch211-93g21.1,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.998502994
ppp1r26,0.939034046,0.939034046,0.939034046,0.939034046,0.939034046,0.939034046,0.960493827,0.939034046,0.939034046,0.939034046
mrps2,0.875748503,0.875748503,0.875748503,0.875748503,0.875748503,0.875748503,0.875748503,0.875748503,0.876470588,0.875748503
zgc:113019,0.954869359,0.954869359,0.954869359,0.954869359,0.954869359,0.954869359,0.958823529,0.954869359,0.954869359,0.954869359
CU655836.1,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.998661312,0.997722096,0.997722096
dipk1b,0.935075218,0.935075218,0.935075218,0.935075218,0.935075218,0.935075218,0.959071866,0.935075218,0.935075218,0.935075218
agpat2,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.920473083
egfl7,0.966532798,0.966532798,0.966532798,0.997005988,0.966532798,0.966532798,0.966532798,0.966532798,0.966532798,0.966532798
CU929160.1,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.991967871
ap3b1a,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.934131737
tbca,0.632620744,0.632620744,0.632620744,0.632620744,0.632620744,0.632620744,0.652694611,0.632620744,0.632620744,0.632620744
otpa,0.985748219,0.985748219,0.985748219,0.985748219,0.985748219,0.985748219,0.99251497,0.985748219,0.985748219,0.985748219
wdr41,0.902694611,0.902694611,0.902694611,0.902694611,0.902694611,0.902694611,0.902694611,0.902694611,0.905882353,0.902694611
pde8b,0.864278672,0.864278672,0.937194127,0.864278672,0.864278672,0.864278672,0.864278672,0.864278672,0.864278672,0.864278672
aggf1,0.955635886,0.955635886,0.955661124,0.955635886,0.955635886,0.955635886,0.955635886,0.955635886,0.955635886,0.955635886
crhbp,0.6812356230000001,0.6812356230000001,0.896229455,0.6812356230000001,0.6812356230000001,0.6812356230000001,0.6812356230000001,0.6812356230000001,0.6812356230000001,0.6812356230000001
s100z,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.953335524,0.838323353
ch25hl2,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.999677731
f2rl1.2,0.998661312,0.998661312,0.998661312,1.0,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
f2rl1.1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.99959217
ENSDARG00000086262,0.99959217,0.99959217,0.99959217,0.99959217,1.0,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
ENSDARG00000086236,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.999208234
ENSDARG00000090041,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,1.0
ENSDARG00000059507,0.958500669,0.958500669,0.958500669,0.991290578,0.958500669,0.958500669,0.958500669,0.958500669,0.958500669,0.958500669
OLFML2A,0.997530864,0.997530864,0.997530864,0.997530864,0.997530864,0.998502994,0.997530864,0.997530864,0.997530864,0.997530864
nr6a1b,0.997624703,0.9948437,0.9948437,0.9948437,0.9948437,0.9948437,0.9948437,0.9948437,0.9948437,0.9948437
nr5a1b,0.998661312,0.998661312,0.998661312,0.99959217,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
psmb7,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.558823529,0.6332335330000001
nek6,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.980538922
lhx2a,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,1.0,0.994011976
dennd1a,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.976047904
crb2a,0.837002958,0.837002958,0.841317365,0.837002958,0.837002958,0.837002958,0.837002958,0.837002958,0.837002958,0.837002958
casp21,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.994011976
sdad1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.824631861
ptpn13,0.577844311,0.577844311,0.577844311,0.577844311,0.577844311,0.577844311,0.577844311,0.577844311,0.660082305,0.577844311
mapk10,0.6302454470000001,0.6302454470000001,0.6302454470000001,0.6302454470000001,0.6302454470000001,0.6302454470000001,0.710440457,0.6302454470000001,0.6302454470000001,0.6302454470000001
arhgap24,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.958823529,0.917664671
esm1,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.980611239,0.893712575
herc7,0.994413408,0.994413408,0.996041172,0.994413408,0.994413408,0.994413408,0.994413408,0.994413408,0.994413408,0.994413408
CABZ01043506.2,0.997371015,0.997371015,0.998416469,0.997371015,0.997371015,0.997371015,0.997371015,0.997371015,0.997371015,0.997371015
CABZ01043506.1,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.999342754,0.998416469,0.998416469,0.998416469
CABZ01043503.1,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997042392,0.997005988
hcn1,0.6414722310000001,0.6414722310000001,0.831632653,0.6414722310000001,0.6414722310000001,0.6414722310000001,0.6414722310000001,0.6414722310000001,0.6414722310000001,0.6414722310000001
ccbe1,0.969210174,0.969210174,0.969210174,0.989520958,0.969210174,0.969210174,0.969210174,0.969210174,0.969210174,0.969210174
lman1,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.838323353,0.879835391,0.838323353
BX248399.1,0.994084785,0.994084785,0.998590226,0.994084785,0.994084785,0.994084785,0.994084785,0.994084785,0.994084785,0.994084785
cplx4a,0.23858034800000005,0.23858034800000005,0.45294038700000006,0.23858034800000005,0.23858034800000005,0.23858034800000005,0.23858034800000005,0.23858034800000005,0.23858034800000005,0.23858034800000005
rx3,0.885875403,0.917695473,0.885875403,0.885875403,0.885875403,0.885875403,0.885875403,0.885875403,0.885875403,0.885875403
grp,0.990946502,0.990654206,0.990654206,0.990654206,0.990654206,0.990654206,0.990654206,0.990654206,0.990654206,0.990654206
znf532,0.932510288,0.924266839,0.924266839,0.924266839,0.924266839,0.924266839,0.924266839,0.924266839,0.924266839,0.924266839
oacyl,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.99959217,0.999208234,0.999208234,0.999208234
alpk2,0.997624703,0.990976474,0.990976474,0.990976474,0.990976474,0.990976474,0.990976474,0.990976474,0.990976474,0.990976474
si:dkey-277m11.2,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.998066387,0.997005988
nedd4l,0.7979041920000001,0.7979041920000001,0.7979041920000001,0.7979041920000001,0.7979041920000001,0.7979041920000001,0.7979041920000001,0.7979041920000001,0.8214631,0.7979041920000001
prlra,0.6095957940000001,0.6095957940000001,0.714071856,0.6095957940000001,0.6095957940000001,0.6095957940000001,0.6095957940000001,0.6095957940000001,0.6095957940000001,0.6095957940000001
agxt2,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.893712575,0.970548862,0.893712575
dnajc21,0.961077844,0.961077844,0.961077844,0.961077844,0.961077844,0.961077844,0.961077844,0.961077844,0.970588235,0.961077844
arid6,0.998368679,0.998368679,0.998368679,0.998368679,0.998502994,0.998368679,0.998368679,0.998368679,0.998368679,0.998368679
FO393393.1,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,1.0,0.998502994
rtkn2b,0.684131737,0.684131737,0.684131737,0.684131737,0.684131737,0.684131737,0.684131737,0.684131737,0.96872428,0.684131737
zgc:162472,0.887569279,0.887569279,0.887569279,0.887569279,0.887569279,0.887569279,0.926844989,0.887569279,0.887569279,0.887569279
gtf3c5,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.976470588,0.964071856
cel.2,0.998661312,0.998661312,0.998661312,0.998710925,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
cel.1,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
zgc:92275,0.874901029,0.874901029,0.874901029,0.874901029,0.874901029,0.874901029,0.95810506,0.874901029,0.874901029,0.874901029
grin1a,0.165171289,0.165171289,0.165171289,0.165171289,0.212984956,0.165171289,0.165171289,0.165171289,0.165171289,0.165171289
si:dkey-184p9.7,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.916167665,0.995983936,0.916167665
zgc:114104,0.98600823,0.98600823,0.98600823,0.98600823,0.98600823,0.989484062,0.98600823,0.98600823,0.98600823,0.98600823
cd8a,0.999184339,0.999184339,0.999184339,0.999184339,0.999671377,0.999184339,0.999184339,0.999184339,0.999184339,0.999184339
cast,0.714859438,0.714859438,0.714859438,0.824850299,0.714859438,0.714859438,0.714859438,0.714859438,0.714859438,0.714859438
pcsk1,0.756136184,0.756136184,0.756136184,0.756136184,0.756136184,0.756136184,0.790847567,0.756136184,0.756136184,0.756136184
ell2,0.815868263,0.815868263,0.815868263,0.815868263,0.815868263,0.815868263,0.815868263,0.815868263,0.835294118,0.815868263
glrx,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.5352941179999999,0.7095808379999999
si:dkey-6b12.5,0.947743468,0.93167902,0.93167902,0.93167902,0.93167902,0.93167902,0.93167902,0.93167902,0.93167902,0.93167902
rfesd,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995983936
nudt2,0.907185629,0.907185629,0.907185629,0.907185629,0.907185629,0.907185629,0.907185629,0.907185629,0.950118765,0.907185629
ube2r2,0.954869359,0.954869359,0.954869359,0.954869359,0.954869359,0.954869359,0.971556886,0.954869359,0.954869359,0.954869359
ubap1,0.770588235,0.770588235,0.770588235,0.770588235,0.770588235,0.770588235,0.770588235,0.770588235,0.770588235,0.863772455
dcaf12,0.855106888,0.855106888,0.855106888,0.855106888,0.855106888,0.855106888,0.886953664,0.855106888,0.855106888,0.855106888
ubap2a,0.6017964069999999,0.6017964069999999,0.6017964069999999,0.6017964069999999,0.6017964069999999,0.6017964069999999,0.6017964069999999,0.6017964069999999,0.642121932,0.6017964069999999
nop56,0.523529412,0.523529412,0.523529412,0.523529412,0.523529412,0.523529412,0.523529412,0.523529412,0.523529412,0.5261044180000001
CT027620.1,0.999176955,0.999176955,0.999176955,0.999176955,0.999176955,0.9999329,0.999176955,0.999176955,0.999176955,0.999176955
mlnl,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.988235294,0.96257485
zgc:64106,0.973226238,0.973226238,0.973226238,0.995884774,0.973226238,0.973226238,0.973226238,0.973226238,0.973226238,0.973226238
aqp7,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.995061728
tpgs2,0.964370546,0.964370546,0.964370546,0.964370546,0.964370546,0.964370546,0.977441186,0.964370546,0.964370546,0.964370546
zgc:162344,0.948734801,0.948734801,0.974943052,0.948734801,0.948734801,0.948734801,0.948734801,0.948734801,0.948734801,0.948734801
celf4,0.786223278,0.786223278,0.786223278,0.786223278,0.786223278,0.786223278,0.812117306,0.786223278,0.786223278,0.786223278
AL928707.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AL928707.3,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,1.0,0.999208234,0.999208234,0.999208234
CR293531.4,0.999865736,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462
CR293531.1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995106036
LO018011.1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.997005988
myorg,0.694117647,0.694117647,0.694117647,0.694117647,0.694117647,0.694117647,0.694117647,0.694117647,0.694117647,0.96519411
CR792457.1,0.99744898,0.998502994,0.99744898,0.99744898,0.99744898,0.99744898,0.99744898,0.99744898,0.99744898,0.99744898
zgc:109965,0.733485194,0.733485194,0.733485194,0.733485194,0.733485194,0.733485194,0.733485194,0.887939533,0.733485194,0.733485194
fam219aa,0.848772763,0.848772763,0.848772763,0.848772763,0.848772763,0.848772763,0.881481481,0.848772763,0.848772763,0.848772763
odf2a,0.985869208,0.985869208,0.991017964,0.985869208,0.985869208,0.985869208,0.985869208,0.985869208,0.985869208,0.985869208
si:dkey-228b2.6,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,1.0,0.999208234,0.999208234,0.999208234
sptan1,0.486935867,0.486935867,0.486935867,0.486935867,0.486935867,0.486935867,0.700598802,0.486935867,0.486935867,0.486935867
wdr34,0.993427539,0.993427539,0.994645248,0.993427539,0.993427539,0.993427539,0.993427539,0.993427539,0.993427539,0.993427539
setb,0.414885194,0.414885194,0.414885194,0.414885194,0.414885194,0.414885194,0.49411764700000005,0.414885194,0.414885194,0.414885194
specc1lb,0.980205859,0.980205859,0.980205859,0.980205859,0.980205859,0.980205859,0.983935743,0.980205859,0.980205859,0.980205859
adora2ab,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.997322624
snrpd3l,0.786223278,0.786223278,0.786223278,0.786223278,0.786223278,0.786223278,0.811764706,0.786223278,0.786223278,0.786223278
si:ch73-62l21.1,0.936786297,0.936786297,0.936786297,0.936786297,0.95645289,0.936786297,0.936786297,0.936786297,0.936786297,0.936786297
zgc:113162,0.77994012,0.77994012,0.77994012,0.77994012,0.77994012,0.77994012,0.77994012,0.77994012,0.875268528,0.77994012
nsmfa,0.9588281869999999,0.9588281869999999,0.9588281869999999,0.9588281869999999,0.9588281869999999,0.9588281869999999,0.992587818,0.9588281869999999,0.9588281869999999,0.9588281869999999
si:dkey-248f6.3,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,1.0,0.998502994
pnpla7a,0.80988024,0.80988024,0.80988024,0.80988024,0.80988024,0.80988024,0.80988024,0.80988024,0.894117647,0.80988024
clic3,0.999342754,0.999342754,0.99959217,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754
fut7,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,1.0
pou5f3,0.999798604,1.0,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604
npdc1a,0.800550483,0.807098258,0.800550483,0.800550483,0.800550483,0.800550483,0.800550483,0.800550483,0.800550483,0.800550483
si:ch211-282j22.3,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.959580838
slc31a2,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.8967065869999999
niban2a,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.981258367,0.979041916
stxbp1a,0.357878068,0.357878068,0.357878068,0.357878068,0.357878068,0.357878068,0.39316790199999996,0.357878068,0.357878068,0.357878068
akna,0.790667105,0.790667105,0.829157175,0.790667105,0.790667105,0.790667105,0.790667105,0.790667105,0.790667105,0.790667105
whrna,0.680578377,0.680578377,0.756264237,0.680578377,0.680578377,0.680578377,0.680578377,0.680578377,0.680578377,0.680578377
